Module	Section	Sample Name	Source
QualiMap	rna_coverage_histogram	SLX-11165.ORDRB11.HFN3MBBXX.s_7.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRB11.HFN3MBBXX.s_7.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRH11.HFMVTBBXX.s_1.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRH11.HFMVTBBXX.s_1.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRE04.HFMVTBBXX.s_1.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRE04.HFMVTBBXX.s_1.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRE11.HFN3MBBXX.s_6.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRE11.HFN3MBBXX.s_6.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRB11.HFMVTBBXX.s_1.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRB11.HFMVTBBXX.s_1.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRG07.HFN3MBBXX.s_5.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRG07.HFN3MBBXX.s_5.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRD07.HFN3MBBXX.s_5.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRD07.HFN3MBBXX.s_5.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRG05.HFN3MBBXX.s_5.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRG05.HFN3MBBXX.s_5.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRE12.HFN3MBBXX.s_6.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRE12.HFN3MBBXX.s_6.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRB09.HFMVTBBXX.s_2.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRB09.HFMVTBBXX.s_2.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRB09.HFN3MBBXX.s_5.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRB09.HFN3MBBXX.s_5.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRH08.HFN3MBBXX.s_6.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRH08.HFN3MBBXX.s_6.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRA07.HFMVTBBXX.s_2.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRA07.HFMVTBBXX.s_2.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRF08.HFN3MBBXX.s_7.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRF08.HFN3MBBXX.s_7.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRC10.HFMVTBBXX.s_2.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRC10.HFMVTBBXX.s_2.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRC08.HFMVTBBXX.s_2.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRC08.HFMVTBBXX.s_2.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRH06.HFMVTBBXX.s_1.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRH06.HFMVTBBXX.s_1.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRH07.HFN3MBBXX.s_7.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRH07.HFN3MBBXX.s_7.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRA05.HFN3MBBXX.s_5.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRA05.HFN3MBBXX.s_5.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRH07.HFMVTBBXX.s_1.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRH07.HFMVTBBXX.s_1.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRB11.HFN3MBBXX.s_5.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRB11.HFN3MBBXX.s_5.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRB05.HFN3MBBXX.s_7.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRB05.HFN3MBBXX.s_7.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRD10.HFN3MBBXX.s_7.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRD10.HFN3MBBXX.s_7.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRE06.HFMVTBBXX.s_1.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRE06.HFMVTBBXX.s_1.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRA12.HFMVTBBXX.s_2.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRA12.HFMVTBBXX.s_2.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRC10.HFMVTBBXX.s_1.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRC10.HFMVTBBXX.s_1.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRF06.HFN3MBBXX.s_5.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRF06.HFN3MBBXX.s_5.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRF07.HFN3MBBXX.s_5.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRF07.HFN3MBBXX.s_5.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRC08.HFMVTBBXX.s_1.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRC08.HFMVTBBXX.s_1.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRG06.HFN3MBBXX.s_7.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRG06.HFN3MBBXX.s_7.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRG12.HFMVTBBXX.s_2.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRG12.HFMVTBBXX.s_2.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRG09.HFN3MBBXX.s_5.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRG09.HFN3MBBXX.s_5.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRD04.HFMVTBBXX.s_1.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRD04.HFMVTBBXX.s_1.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRA11.HFMVTBBXX.s_1.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRA11.HFMVTBBXX.s_1.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRG10.HFN3MBBXX.s_6.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRG10.HFN3MBBXX.s_6.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRA10.HFN3MBBXX.s_5.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRA10.HFN3MBBXX.s_5.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRH06.HFN3MBBXX.s_7.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRH06.HFN3MBBXX.s_7.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRC09.HFMVTBBXX.s_1.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRC09.HFMVTBBXX.s_1.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRH08.HFN3MBBXX.s_5.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRH08.HFN3MBBXX.s_5.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRC12.HFN3MBBXX.s_7.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRC12.HFN3MBBXX.s_7.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRF05.HFMVTBBXX.s_1.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRF05.HFMVTBBXX.s_1.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRC05.HFN3MBBXX.s_6.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRC05.HFN3MBBXX.s_6.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRD09.HFN3MBBXX.s_7.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRD09.HFN3MBBXX.s_7.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRH05.HFN3MBBXX.s_6.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRH05.HFN3MBBXX.s_6.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRF04.HFN3MBBXX.s_6.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRF04.HFN3MBBXX.s_6.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRB08.HFMVTBBXX.s_2.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRB08.HFMVTBBXX.s_2.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRG12.HFN3MBBXX.s_5.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRG12.HFN3MBBXX.s_5.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRG08.HFN3MBBXX.s_5.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRG08.HFN3MBBXX.s_5.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRA06.HFN3MBBXX.s_7.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRA06.HFN3MBBXX.s_7.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRC12.HFMVTBBXX.s_1.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRC12.HFMVTBBXX.s_1.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRH07.HFN3MBBXX.s_6.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRH07.HFN3MBBXX.s_6.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRD12.HFMVTBBXX.s_2.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRD12.HFMVTBBXX.s_2.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRD07.HFMVTBBXX.s_2.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRD07.HFMVTBBXX.s_2.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRD07.HFN3MBBXX.s_6.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRD07.HFN3MBBXX.s_6.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRG10.HFMVTBBXX.s_2.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRG10.HFMVTBBXX.s_2.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRH05.HFN3MBBXX.s_5.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRH05.HFN3MBBXX.s_5.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRD09.HFMVTBBXX.s_1.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRD09.HFMVTBBXX.s_1.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRE12.HFMVTBBXX.s_2.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRE12.HFMVTBBXX.s_2.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRH04.HFMVTBBXX.s_1.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRH04.HFMVTBBXX.s_1.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRA11.HFN3MBBXX.s_6.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRA11.HFN3MBBXX.s_6.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRH06.HFN3MBBXX.s_5.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRH06.HFN3MBBXX.s_5.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRB12.HFMVTBBXX.s_1.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRB12.HFMVTBBXX.s_1.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRH12.HFMVTBBXX.s_2.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRH12.HFMVTBBXX.s_2.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRF09.HFN3MBBXX.s_6.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRF09.HFN3MBBXX.s_6.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRG12.HFN3MBBXX.s_7.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRG12.HFN3MBBXX.s_7.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRG11.HFN3MBBXX.s_7.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRG11.HFN3MBBXX.s_7.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRB08.HFMVTBBXX.s_1.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRB08.HFMVTBBXX.s_1.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
QualiMap	rna_coverage_histogram	SLX-11165.ORDRE07.HFMVTBBXX.s_2.r_1_trimmed_GRCm38_star_qualimap-rnase	/rds/project/rsh46/rds-rsh46-ctr-bfx/CTR-Projects/CTR_kf284_0002/SLX-11165.ORDRE07.HFMVTBBXX.s_2.r_1_trimmed_GRCm38_star_qualimap-rnaseq/raw_data_qualimapReport/coverage_profile_along_genes_(total).txt
